FIPS,county,state,Ag_compatibility_exists,Has_undisclosed_cropland,SOVI_SCORE,capacity_mw_dc,EW_AgPV_cobenefits_score,Theme_Weighting_Score
01061,Geneva,Alabama,True,False,56.9099998474121,18512.744490966797,0.660217133139267,0.6846500809272296
01063,Greene,Alabama,True,True,95.12999725341797,33766.02368723144,0.8013940640365461,0.7628121038097164
01065,Hale,Alabama,True,False,93.51000213623048,32961.87245676269,0.7310250265965923,0.7011589806645894
01067,Henry,Alabama,True,False,56.459999084472656,33042.23239262695,0.6114124984427239,0.6464312515157686
01069,Houston,Alabama,True,False,70.20999908447266,17610.521810449216,0.6384237845629649,0.6571246761417188
01071,Jackson,Alabama,True,True,55.27999877929688,23147.97956455078,0.8013270936132665,0.8011768818137209
01073,Jefferson,Alabama,True,False,75.62000274658203,42068.451127368164,0.7020984585742801,0.7236281573147911
01075,Lamar,Alabama,True,False,55.18999862670898,39461.788468212886,0.5309068768516777,0.5612157027286852
01077,Lauderdale,Alabama,True,False,47.450000762939446,23239.764097558593,0.7164028471649619,0.6890900288472909
01079,Lawrence,Alabama,True,True,42.38999938964844,18484.992055810548,0.882260210379101,0.9120008238728101
01081,Lee,Alabama,True,False,67.94999694824219,34906.81409560547,0.6074894233782234,0.6466069781540185
01083,Limestone,Alabama,True,False,46.02000045776367,10542.974885925292,0.6207336669348071,0.5473123122408026
01085,Lowndes,Alabama,True,False,89.97000122070312,43550.13012670899,0.682142242289592,0.6685073990143013
01087,Macon,Alabama,True,False,88.95999908447266,35088.71479101562,0.8340486816716216,0.821273205151547
01089,Madison,Alabama,True,False,35.959999084472656,12426.010164486694,0.6129319809229871,0.5481224109095802
01091,Marengo,Alabama,True,False,81.12999725341797,51220.5743597168,0.8161759937166855,0.8054257610939746
01093,Marion,Alabama,True,False,68.33000183105469,39659.79327670898,0.4370977327245029,0.44370006785440114
01095,Marshall,Alabama,True,False,62.220001220703125,15595.251122680664,0.864920928185972,0.8443448054563538
01097,Mobile,Alabama,True,False,79.47000122070312,46505.48687911593,0.5222609521974433,0.5354219165164642
01099,Monroe,Alabama,True,False,72.41000366210938,61590.48304877929,0.8316953867505898,0.8187130541031762
01101,Montgomery,Alabama,True,True,90.3199996948242,33687.84836447753,0.9222111551684348,0.9270910555037016
01103,Morgan,Alabama,True,False,64.12999725341797,16429.422904980467,0.8344486140047787,0.8424506771780046
01105,Perry,Alabama,True,False,91.37000274658205,31234.018826953125,0.8358086687005639,0.8405315101450813
01107,Pickens,Alabama,True,False,93.79000091552734,47146.641572900386,0.7859776627231152,0.780634490794091
01109,Pike,Alabama,True,False,80.58999633789062,41510.24774121094,0.7281212036949563,0.6631012953049188
01111,Randolph,Alabama,True,False,53.470001220703125,42414.26447285156,0.7305681934006791,0.6922764949773411
01113,Russell,Alabama,True,True,89.18000030517578,37459.122311865234,0.6767202522710004,0.5869263313317032
01115,St. Clair,Alabama,True,False,32.2400016784668,26567.732162109376,0.5221984739136699,0.5425073755035544
01117,Shelby,Alabama,True,False,11.550000190734863,35028.38142487793,0.5763795052577051,0.6288921160907651
01119,Sumter,Alabama,True,True,96.52999877929688,50153.47057485351,0.8295126413435163,0.8411462696637462
01121,Talladega,Alabama,True,False,87.68000030517578,38586.976215380855,0.808243756149137,0.80621885036906
01123,Tallapoosa,Alabama,True,True,89.2699966430664,47723.022460546876,0.5595141640320045,0.5863522421946759
01125,Tuscaloosa,Alabama,True,True,68.19999694824219,64995.9084074707,0.6991036564304808,0.7864257361224243
01127,Walker,Alabama,True,False,68.75,37962.72533627929,0.6021817539111053,0.6589479842861279
01129,Washington,Alabama,True,False,45.9900016784668,58974.73206405029,0.612051411322583,0.6742193746293561
01131,Wilcox,Alabama,True,False,92.08000183105469,55024.995905859374,0.8269883324833165,0.8190283537225168
01133,Winston,Alabama,True,False,68.5199966430664,32967.62306323242,0.6074289129884922,0.6776609844853878
04001,Apache,Arizona,True,False,96.5,861473.5206441352,0.7999396212034613,0.8271373324728315
04003,Cochise,Arizona,True,False,92.43000030517578,384726.5183259956,0.8677998593420433,0.8113263183673434
04005,Coconino,Arizona,True,True,82.58999633789062,1204190.6702896843,0.9674042898846903,0.9685888793948317
04007,Gila,Arizona,True,True,82.05000305175781,133001.5239103134,0.7379872352241004,0.8077222213516705
04009,Graham,Arizona,True,False,88.19000244140625,259118.30479268188,0.841771365068016,0.7322426145817564
04011,Greenlee,Arizona,True,True,35.709999084472656,39318.99893550109,0.6906674600772694,0.6882353328759433
04012,La Paz,Arizona,True,False,94.80999755859376,266476.1666337158,0.6447676797661925,0.47231389627915193
04013,Maricopa,Arizona,True,True,73.97000122070312,405193.3847592969,0.8934904770540526,0.8219495438537053
04015,Mohave,Arizona,True,False,86.94999694824217,572454.9183756828,0.787720580764289,0.6859450198712949
04017,Navajo,Arizona,True,False,99.01000213623048,794081.164287085,0.9699001021940031,0.9720102820119563
04019,Pima,Arizona,True,False,91.18000030517578,531248.1723824313,0.9586617880446244,0.8587051431736584
04021,Pinal,Arizona,True,False,83.7699966430664,10686.080830404495,0.8151974171449309,0.7188099462403508
04023,Santa Cruz,Arizona,True,True,94.48999786376952,35833.43157026138,0.6003845103509479,0.5800199147923669
04025,Yavapai,Arizona,True,False,61.869998931884766,388786.1034471405,0.6714840753082323,0.7074334515770008
04027,Yuma,Arizona,True,False,99.36000061035155,123503.88616640086,0.48684006170951627,0.4465555419397821
05001,Arkansas,Arkansas,False,False,69.66999816894531,7196.072930227661,,
05003,Ashley,Arkansas,True,False,67.05999755859375,40446.03513440094,0.43796513854889446,0.4294777806610129
05005,Baxter,Arkansas,True,True,30.940000534057617,19087.787833483886,0.647575974962486,0.7646282614090456
05007,Benton,Arkansas,True,True,33.0,32704.296953686524,0.8478447727940674,0.8331191876935893
05009,Boone,Arkansas,True,False,29.090000152587887,20909.362437158205,0.5880568631942353,0.671436165802253
05011,Bradley,Arkansas,True,False,90.73999786376952,34797.18020800781,0.5373029167963405,0.5547751021892204
05013,Calhoun,Arkansas,True,False,54.7400016784668,34636.596561035156,0.5162542409047715,0.5379615537628558
05015,Carroll,Arkansas,True,True,64.12999725341797,23186.74239536133,0.8959640338464911,0.9241842868804339
05017,Chicot,Arkansas,True,False,99.68000030517578,5179.51349631958,0.42307579410901053,0.4081612537045827
05019,Clark,Arkansas,True,False,86.02999877929686,61305.50783232422,0.8119325018488851,0.796789759200486
05021,Clay,Arkansas,True,False,46.2400016784668,14687.961000292968,0.547515878054987,0.5521547469791789
05023,Cleburne,Arkansas,True,False,26.86000061035156,28193.349282714844,0.6389676069278315,0.6882860282195166
05025,Cleveland,Arkansas,True,False,26.15999984741211,40514.73814379883,0.5860559735500777,0.6257460815144795
05027,Columbia,Arkansas,True,False,86.08999633789062,51041.62928232422,0.6174309888498435,0.6707855840296143
05029,Conway,Arkansas,True,True,74.86000061035155,22925.94579755859,0.7261265574848775,0.6696895863914544
05031,Craighead,Arkansas,True,False,78.80000305175781,11663.532442282105,0.5585120706015612,0.5988748816286454
05033,Crawford,Arkansas,True,False,63.68999862670898,18378.627732421875,0.6909491129024314,0.7305139518904431
05035,Crittenden,Arkansas,True,False,92.5199966430664,3740.44941864624,0.4941473181955393,0.5075677264604526
05037,Cross,Arkansas,True,False,84.79000091552734,7895.56761062622,0.4681789020058497,0.47932568164837747
05039,Dallas,Arkansas,True,False,73.55000305175781,51069.531547705075,0.6428111848400713,0.7041422473804634
05041,Desha,Arkansas,True,False,92.70999908447264,2300.5980573349,0.44775792726411545,0.489536696548176
05043,Drew,Arkansas,True,False,63.2400016784668,39805.99887689209,0.6014352122279413,0.6466172991610049
05045,Faulkner,Arkansas,True,False,51.84999847412109,16141.127699047851,0.9378330951752807,0.9582455494914414
05047,Franklin,Arkansas,True,False,56.650001525878906,24846.346614660644,0.5815579573163854,0.5838037658782563
05049,Fulton,Arkansas,True,False,63.810001373291016,47225.90125151367,0.5820834897015977,0.681858407397714
05051,Garland,Arkansas,True,False,89.0199966430664,29401.612016748048,0.5025291392402806,0.573668411666657
05053,Grant,Arkansas,True,False,16.8700008392334,42255.77436738281,0.5414079458540527,0.5661532401114385
05055,Greene,Arkansas,True,False,64.93000030517578,15648.53457071228,0.6165467847136884,0.6579756956526815
05057,Hempstead,Arkansas,True,False,91.0199966430664,33661.37067670898,0.727564251746208,0.674384429070764
05059,Hot Spring,Arkansas,True,False,64.0999984741211,30828.580450048827,0.6239143503594945,0.6766452177282404
05061,Howard,Arkansas,True,False,88.51000213623048,37925.75017902832,0.4765245200397588,0.5154941505427756
05063,Independence,Arkansas,True,False,68.23999786376953,36181.29324298095,0.47097386913078365,0.4539547491034507
05065,Izard,Arkansas,True,False,55.630001068115234,31994.10798156738,0.6303600211599236,0.6781522467057085
05067,Jackson,Arkansas,True,False,68.62000274658203,14811.461230874633,0.5458007677381562,0.5522778291692346
05069,Jefferson,Arkansas,True,False,94.40000152587889,13508.954828503416,0.670607562551729,0.6402763045318424
05071,Johnson,Arkansas,True,False,84.37000274658203,19508.24841234741,0.5645701340954696,0.5711584513625555
05073,Lafayette,Arkansas,True,False,85.7699966430664,27633.0181606842,0.5426243541176496,0.5509371076556489
05075,Lawrence,Arkansas,True,False,58.02000045776367,25694.78126495361,0.6195462357541218,0.6631147822725176
05077,Lee,Arkansas,False,False,97.38999938964845,5603.481745724487,,
05079,Lincoln,Arkansas,True,False,39.6599998474121,15311.807882006835,0.5193940548597225,0.5269521839258541
05081,Little River,Arkansas,True,False,40.47999954223633,20199.770234912106,0.6623249164355323,0.5740145907611844
05083,Logan,Arkansas,True,False,50.83000183105469,26826.760474145507,0.838095399118025,0.8106287056645967
05085,Lonoke,Arkansas,True,False,30.459999084472656,9215.007998558805,0.4571584376598044,0.42437458047447835
05087,Madison,Arkansas,True,True,51.459999084472656,23852.952795190427,0.6699437655615739,0.657363172582843
05089,Marion,Arkansas,True,False,44.400001525878906,21935.237825170898,0.5723169727479013,0.6587414369442798
05091,Miller,Arkansas,True,False,89.72000122070312,23010.182547967528,0.7139291362422979,0.7854737028429741
05093,Mississippi,Arkansas,True,False,92.2699966430664,2601.4213064437863,0.40110411778169314,0.3735596159635778
05095,Monroe,Arkansas,False,False,89.62000274658203,3808.468917993164,,
05097,Montgomery,Arkansas,True,False,57.450000762939446,41130.09682866211,0.4828798305765299,0.5412145769051498
05099,Nevada,Arkansas,True,True,74.41000366210938,51200.871260009764,0.7274535222840041,0.8058489344727041
05101,Newton,Arkansas,True,True,20.780000686645508,19555.527054858398,0.6424408550463265,0.7667361950539764
05103,Ouachita,Arkansas,True,False,86.54000091552734,35372.56798146973,0.591508755056334,0.6419206509398815
05105,Perry,Arkansas,True,False,38.56999969482422,17793.97501739502,0.7312884993760915,0.7994817592716466
05107,Phillips,Arkansas,True,False,90.16999816894531,9667.634481817246,0.7794762393492463,0.7048136920950968
05109,Pike,Arkansas,True,False,55.5099983215332,33767.191291552735,0.5328224800503079,0.5451351762332408
05111,Poinsett,Arkansas,True,False,73.90000152587889,6950.518028860472,0.5662525352690302,0.6122337665217514
05113,Polk,Arkansas,True,False,85.01000213623048,39091.941827490235,0.5699487654904162,0.6442549679680639
05115,Pope,Arkansas,True,False,76.06999969482422,21650.66226936035,0.557436181514497,0.5635188319673811
05117,Prairie,Arkansas,True,False,46.720001220703125,9415.987385037231,0.5603431254680801,0.5657161011561171
05119,Pulaski,Arkansas,True,False,76.3499984741211,20917.100675061032,0.8466248236463865,0.8260956326472454
05121,Randolph,Arkansas,True,False,65.30999755859375,32063.18238305969,0.6423220999366334,0.687922797341579
05123,St. Francis,Arkansas,True,False,98.3499984741211,6895.89417642517,0.7495160673019776,0.6877212355380394
05125,Saline,Arkansas,True,True,29.46999931335449,36345.52698709917,0.7322289927067851,0.8098182525874629
05127,Scott,Arkansas,True,True,85.33000183105469,31417.10651447754,0.5506356373308579,0.6194063385825489
05129,Searcy,Arkansas,True,False,32.619998931884766,18356.072416259765,0.5713925355045315,0.6633961259579619
05131,Sebastian,Arkansas,True,False,85.11000061035155,14926.076388830566,0.664264335624272,0.6997383247061317
05133,Sevier,Arkansas,True,False,78.19999694824217,30972.02426762695,0.8502577988969612,0.8094455748613115
05135,Sharp,Arkansas,True,False,58.310001373291016,33125.00024135742,0.6214672205497694,0.6756880531516877
05137,Stone,Arkansas,True,False,69.51000213623047,15485.592447619629,0.640729408918114,0.6955303582360898
05139,Union,Arkansas,True,False,70.11000061035156,68816.88253696289,0.44131830598054883,0.42775590003303365
05141,Van Buren,Arkansas,True,False,75.87999725341797,29652.615823315427,0.5620293733736391,0.6530053529189513
05143,Washington,Arkansas,True,False,78.5199966430664,27187.28515788574,0.7750091428500655,0.7994748972962666
05145,White,Arkansas,True,False,81.0,29217.60277130127,0.6579742522378517,0.7003940116224705
05147,Woodruff,Arkansas,False,False,74.44000244140625,3668.476786578369,,
05149,Yell,Arkansas,True,True,73.45999908447266,36014.98972939453,0.6278405128679825,0.6628775709008066
06001,Alameda,California,True,False,51.5,6967.654422342682,0.46225788842634613,0.3994491803763003
06003,Alpine,California,False,False,50.4099998474121,2215.787119938755,,
06005,Amador,California,True,False,59.41999816894531,17752.39083753662,0.615280144466311,0.5860319843301561
06007,Butte,California,True,False,82.94000244140625,28314.87107618408,0.8694128147293771,0.7973623567630169
06009,Calaveras,California,True,False,32.400001525878906,22258.741858374022,0.7679243495424347,0.8006486714648776
06011,Colusa,California,True,False,76.41999816894531,40410.1253757019,0.48719115061424684,0.41120346549114994
06013,Contra Costa,California,True,False,47.36000061035156,5814.175195074463,0.7955061518032007,0.6682435503111572
06015,Del Norte,California,True,False,94.62000274658205,2913.236861596942,0.44322087244859776,0.4452575863483452
06017,El Dorado,California,True,False,22.65999984741211,26990.331587093355,0.8875872744975809,0.8374329146977
06019,Fresno,California,True,False,96.08999633789062,111521.03926717292,0.8539117125808038,0.7906133655529857
06021,Glenn,California,True,False,88.54000091552734,31799.00673422699,0.8686967871295194,0.7972482715105025
06023,Humboldt,California,True,False,82.77999877929686,18051.07936327107,0.7767977046787674,0.6961568716115261
06025,Imperial,California,True,True,99.45999908447264,140975.79907112947,0.4642136795544781,0.3678924261664648
06027,Inyo,California,True,True,52.930000305175774,83294.03323632774,0.4735895898313528,0.5257160424462268
06029,Kern,California,True,True,96.94000244140624,239887.76560118608,0.7590397730756091,0.6744209079630323
06031,Kings,California,True,False,94.58999633789062,51050.621094104004,0.6812369627388181,0.5397877496094108
06033,Lake,California,True,False,89.5,10570.769194436072,0.7730613049692742,0.8215739933327331
06035,Lassen,California,True,False,63.52999877929688,176497.89178809815,0.9158141918193275,0.8436060283314287
06037,Los Angeles,California,True,False,85.83999633789062,66556.66019939732,0.818711719063885,0.7697799574773484
06039,Madera,California,True,False,93.4800033569336,58787.338638285255,0.7518594223379933,0.6477984221300375
06041,Marin,California,True,False,33.15999984741211,3689.416514320171,0.42233772559073846,0.4242252813861375
06043,Mariposa,California,True,True,83.0,22065.804958107376,0.5574119203912564,0.5538830741780215
06045,Mendocino,California,True,False,95.61000061035155,23481.491129523467,0.8783382328501106,0.8295716027829907
06047,Merced,California,True,False,96.9800033569336,64317.236668464655,0.7516128353689503,0.6516109316298658
06049,Modoc,California,True,True,77.15000152587889,204882.06342480468,0.7290002033917509,0.754768356172972
06051,Mono,California,True,False,42.22999954223633,68432.34728403225,0.5347686544305411,0.4890224620977172
06053,Monterey,California,True,False,84.5,46088.494310237875,0.8536864931255622,0.7791207332222019
06055,Napa,California,True,False,62.09000015258789,9015.1954138916,0.6933415101233865,0.5709341497072961
06057,Nevada,California,True,False,21.63999938964844,14563.1576953125,0.5840562352254959,0.668055110274392
06059,Orange,California,True,True,56.209999084472656,5165.950839621734,0.7307572861981365,0.6639056499189661
06061,Placer,California,True,False,17.81999969482422,25391.25109755821,0.9955400880570349,0.9759282895128306
06063,Plumas,California,True,False,39.720001220703125,39090.06093521118,0.6657006432884137,0.6753001985794478
06065,Riverside,California,True,False,82.97000122070312,110327.93267576533,0.8361149486297308,0.7780568600093593
06067,Sacramento,California,True,False,76.73000335693358,20389.45067769313,0.8713008318647336,0.8023193828516435
06069,San Benito,California,True,False,57.380001068115234,20521.372781620787,0.5309889637014545,0.5181319262688755
06071,San Bernardino,California,True,False,90.58000183105469,213733.90316264532,0.7939194805695167,0.6834806861578232
06073,San Diego,California,True,False,69.88999938964844,78462.55760388021,0.8318296768175734,0.7830903971519064
06075,San Francisco,California,False,False,43.220001220703125,110.35537471046449,,
06077,San Joaquin,California,True,False,88.63999938964845,27523.839925728156,0.9487040755101234,0.8744097450558479
06079,San Luis Obispo,California,True,False,44.650001525878906,59518.5519262286,0.8717594910297172,0.8175375795402877
06081,San Mateo,California,True,True,26.3799991607666,1471.024155943626,0.5575981766485789,0.611212038777819
06083,Santa Barbara,California,True,False,83.63999938964845,28343.51502340273,0.8799799783137028,0.7778305725263696
06085,Santa Clara,California,True,False,37.13999938964844,10193.281600891112,0.6667617565391656,0.5542623090317005
06087,Santa Cruz,California,True,True,61.38999938964844,2926.3295223426817,0.68340161113533,0.7291542437730375
06089,Shasta,California,True,False,74.51000213623048,98799.91709129792,0.9740228655898526,0.946866164978172
06091,Sierra,California,True,False,28.100000381469727,11202.787430996705,0.4852704642107423,0.43854036523907153
06093,Siskiyou,California,True,False,74.91999816894531,119245.65429075579,0.8986735000590578,0.8127925466557336
06095,Solano,California,True,False,63.11000061035156,23879.39591656494,0.9326110042336803,0.850176054885603
06097,Sonoma,California,True,False,50.7599983215332,14943.745409841154,0.6958082169052274,0.6618845813787665
06099,Stanislaus,California,True,True,84.98000335693358,47970.063844409175,0.8772777028037974,0.8233201864926462
06101,Sutter,California,True,False,86.19000244140625,10562.747660513305,0.9349565167567702,0.8359513166364775
06103,Tehama,California,True,False,92.87000274658205,77024.72101285972,0.8903318902108529,0.8280410011703957
06105,Trinity,California,True,False,86.12000274658203,10929.803925555896,0.7936554523346908,0.820584527303572
06107,Tulare,California,True,True,93.44000244140624,38451.738668729995,0.7764023630549202,0.6992477446060854
06109,Tuolumne,California,True,False,59.61000061035156,23324.644713717895,0.6796096684365694,0.6954870243149388
06111,Ventura,California,True,False,60.72999954223633,16966.104172146606,0.6944521560516206,0.6403027016634463
06113,Yolo,California,True,False,73.06999969482422,25735.455153918454,0.8947554798776882,0.8005022644008427
06115,Yuba,California,True,True,91.47000122070312,18265.207570422364,0.8563793136975896,0.7818137217934089
08001,Adams,Colorado,True,False,68.94000244140625,52240.649821435545,0.5358453541881216,0.6309016098315559
08003,Alamosa,Colorado,True,False,98.05999755859376,21513.572105125593,0.4628661625504763,0.5084423296144905
08005,Arapahoe,Colorado,True,False,41.310001373291016,42233.48635616455,0.4041226147258072,0.45485752809204266
08007,Archuleta,Colorado,True,True,28.36000061035156,21313.184529549406,0.6231155575934111,0.7333844465773802
08009,Baca,Colorado,True,False,55.220001220703125,164342.9365428955,0.5495924301542889,0.6381931312486717
08011,Bent,Colorado,True,False,81.19000244140625,111874.50319833984,0.5130555256092564,0.626635779438624
08013,Boulder,Colorado,True,False,21.200000762939453,11075.079634799193,0.49242564664641375,0.5768745941302533
08015,Chaffee,Colorado,True,False,62.02999877929688,11722.781611584305,0.5697655526244233,0.6584554338791235
08017,Cheyenne,Colorado,True,False,6.079999923706055,126543.9787883789,0.43319535474564724,0.49383906900565055
08019,Clear Creek,Colorado,True,False,13.8100004196167,310.16811815242767,0.20017790931036986,0.3491236043163582
08021,Conejos,Colorado,True,False,89.15000152587889,34000.87595605473,0.579893523581679,0.6599724326866743
08023,Costilla,Colorado,True,True,91.62999725341797,47639.464917990874,0.48648715037053014,0.5528367759948606
08025,Crowley,Colorado,True,False,82.40000152587889,72845.6225484375,0.5666798694245344,0.6605065658945201
08027,Custer,Colorado,True,False,5.570000171661377,18571.83651752014,0.47389049686402346,0.5434171578594503
08029,Delta,Colorado,True,False,73.2699966430664,24309.02734667358,0.8836089145937446,0.9409728670006524
08031,Denver,Colorado,True,False,58.209999084472656,5334.183122387695,0.0631653901119331,0.10071704617485974
08033,Dolores,Colorado,True,False,6.269999980926514,21241.96356740999,0.5844558483782134,0.5979980763233321
08035,Douglas,Colorado,True,True,2.480000019073486,26374.39470435333,0.4726433112654421,0.5701356093236091
08037,Eagle,Colorado,True,False,35.61000061035156,9439.414317152881,0.5663401996837699,0.6531039813229135
08039,Elbert,Colorado,True,False,0.100000001490116,152064.25142167968,0.7969386625269101,0.879278840174648
08041,El Paso,Colorado,True,False,48.950000762939446,149088.11428800615,0.73187668516286,0.7800319050936927
08043,Fremont,Colorado,True,True,61.970001220703125,37163.60672618408,0.6512628340060242,0.7838697081333964
08045,Garfield,Colorado,True,True,57.1599998474121,30239.04396565132,0.7023572683711948,0.7838874888654871
08047,Gilpin,Colorado,True,False,1.460000038146973,269.322975,0.48831495262238006,0.5503596430840132
08049,Grand,Colorado,True,False,18.809999465942383,17617.477413027762,0.5085459586689091,0.5934060879416709
08051,Gunnison,Colorado,True,True,18.68000030517578,7570.5267713848825,0.5859749662428125,0.6728661722352212
08053,Hinsdale,Colorado,False,False,26.030000686645508,1006.1133227488517,,
08055,Huerfano,Colorado,True,False,41.880001068115234,87537.62504176296,0.45192823622171613,0.5832035544805043
08057,Jackson,Colorado,True,False,22.569999694824215,38421.585867906186,0.40163258539877705,0.49090226324402386
08059,Jefferson,Colorado,True,False,10.760000228881836,7808.25202767334,0.43624001212862173,0.5165246973876986
08061,Kiowa,Colorado,True,False,12.920000076293944,111306.24460546875,0.5360098682691803,0.6280857421581412
08063,Kit Carson,Colorado,True,False,66.58000183105469,112429.2778363037,0.3691576440489091,0.4004135530670396
08067,La Plata,Colorado,True,False,25.270000457763672,46455.06008690071,0.8516430166415537,0.9083307590081469
08069,Larimer,Colorado,True,False,18.32999992370605,48017.116136563105,0.5245614325097377,0.6288963472747188
08071,Las Animas,Colorado,True,False,83.26000213623048,310088.6750684792,0.5299173334346683,0.6504450441857776
08073,Lincoln,Colorado,True,False,50.290000915527344,178875.98950253904,0.44130516221784244,0.5138172246499031
08075,Logan,Colorado,True,False,65.94999694824219,97150.24178701172,0.5267344985205245,0.630647261327197
08077,Mesa,Colorado,True,False,68.33000183105469,70761.71118107565,0.9977357856685429,0.9964245757555151
08079,Mineral,Colorado,False,False,7.539999961853027,2121.5963144604207,,
08081,Moffat,Colorado,True,False,80.87000274658203,188613.29377856653,0.5857808075463824,0.6795561725763924
08083,Montezuma,Colorado,True,False,52.9900016784668,97120.1117961914,0.8510196399660246,0.896267545890927
08085,Montrose,Colorado,True,False,53.630001068115234,75904.25279952392,0.7572223120560033,0.8337777838690916
08087,Morgan,Colorado,True,True,84.18000030517578,90456.19980117187,0.4153181693478494,0.47693230955574706
08089,Otero,Colorado,True,False,88.86000061035155,101855.81696396484,0.5634759387216244,0.6549208661083766
08091,Ouray,Colorado,False,False,2.740000009536743,11135.708377789306,,
08093,Park,Colorado,True,False,1.690000057220459,22237.509635828144,0.38404895649395815,0.5038728002509693
08095,Phillips,Colorado,True,False,43.31999969482422,14654.315016210936,0.37166523332474116,0.39824291374594073
08097,Pitkin,Colorado,True,False,14.579999923706056,2435.4494507383347,0.481538251277666,0.5928452740819261
08099,Prowers,Colorado,True,False,96.12000274658205,123162.11784645995,0.4534526013685437,0.5157063698466
08101,Pueblo,Colorado,True,True,85.87000274658203,137272.27653838805,0.5283697405619947,0.6338572261518379
08103,Rio Blanco,Colorado,True,False,48.119998931884766,82933.37532927246,0.5742561536777537,0.6653033275540069
08105,Rio Grande,Colorado,True,False,94.08000183105469,21733.868060392284,0.6472578372792331,0.7540504802643572
08107,Routt,Colorado,True,False,10.659999847412108,48857.92886508178,0.568205122636453,0.6512833985174414
08109,Saguache,Colorado,True,True,80.5199966430664,52448.201987861175,0.5520747897093878,0.6312595047825372
08111,San Juan,Colorado,False,False,42.040000915527344,32.78896178741455,,
08113,San Miguel,Colorado,True,False,15.949999809265137,36629.290215211055,0.7249303728605159,0.7851257783211321
08115,Sedgwick,Colorado,True,False,81.25,24084.10953918457,0.4403434110984279,0.49310461879228107
08117,Summit,Colorado,False,False,19.959999084472656,1187.0621173175812,,
08119,Teller,Colorado,True,False,10.380000114440918,6002.832231240893,0.5858739776323738,0.7595789171601494
08121,Washington,Colorado,True,False,24.21999931335449,6518.706359587097,0.524745655500032,0.6211353237034678
08123,Weld,Colorado,True,False,61.11000061035156,255076.7004065918,0.7603870100804863,0.8254103142889149
08125,Yuma,Colorado,True,False,49.16999816894531,158505.9542241943,0.5002654685923336,0.5963240567433341
09001,Fairfield,Connecticut,True,False,61.84000015258789,8009.652998999404,0.5320657667733649,0.5389889446384927
